number,street,unit,city,region,postcode,latitude,longitude,parcel_id,land_use_code,land_use_type,occupancy,owner_name,homestead,year_built,bedrooms,bathrooms,half_baths,rooms,air_conditioning,appraised_value,annual_tax,sale_price,sale_date,match_status
6200,WINNARD CT,,COLUMBUS,OH,43213,39.968538,-82.8341615,010-223429,510,SINGLE_FAMILY,LIKELY_OWNER,JONES MARK A,,1994,4,2,1,8,1,366700.00,5760.28,199900,06/24/2009,MATCHED
6206,WINNARD CT,,COLUMBUS,OH,43213,39.9682835,-82.8340389,010-223430,510,SINGLE_FAMILY,LIKELY_OWNER,JOHNSON JEFFERY,,1994,4,2,1,8,1,342600.00,5381.48,0,10/21/2021,MATCHED
499,WINNARD DR,,COLUMBUS,OH,43213,39.9697174,-82.834266,,,,,,,,,,,,,,,,,UNMATCHED
500,WINNARD DR,,COLUMBUS,OH,43213,39.9695205,-82.8338542,010-223424,510,SINGLE_FAMILY,OWNER_OCCUPIED,ADAMS CLIFFORD L,Y,1994,4,2,1,8,1,353400.00,5111.76,0,02/09/2022,MATCHED
510,WINNARD DR,,COLUMBUS,OH,43213,39.9693013,-82.8339185,010-223425,510,SINGLE_FAMILY,LIKELY_OWNER,NORMAN MARIBETH A,,1993,4,2,1,8,1,366300.00,5753.98,146686,03/10/1994,MATCHED
518,WINNARD DR,,COLUMBUS,OH,43213,39.9691227,-82.8339349,010-223426,510,SINGLE_FAMILY,LIKELY_OWNER,DESPRES ANDREA R,,1994,3,2,0,6,1,323500.00,5081.7,179000,08/05/2015,MATCHED
523,WINNARD DR,,COLUMBUS,OH,43213,39.9688828,-82.8350748,010-223439,510,SINGLE_FAMILY,LIKELY_OWNER,ROBERTS ANTHONY C,,1994,4,2,1,9,1,335000.00,5262.12,182000,03/12/2008,MATCHED
526,WINNARD DR,,COLUMBUS,OH,43213,39.9688776,-82.8341471,010-223427,510,SINGLE_FAMILY,LIKELY_OWNER,TURPEN SCOTT B,,1994,3,2,1,7,1,340900.00,5355.02,238500,11/02/2005,MATCHED
531,WINNARD DR,,COLUMBUS,OH,43213,39.9687336,-82.8352082,010-223438,510,SINGLE_FAMILY,OWNER_OCCUPIED,MAYES PAUL E TR,Y,1993,3,3,0,7,1,314400.00,4058.9,0,10/08/2015,MATCHED
539,WINNARD DR,,COLUMBUS,OH,43213,39.9684891,-82.8352242,010-223437,510,SINGLE_FAMILY,LIKELY_OWNER,HALTERMAN JAMES E,,1994,3,2,0,8,1,342900.00,5386.42,245000,07/03/2018,MATCHED
547,WINNARD DR,,COLUMBUS,OH,43213,39.9683461,-82.8352367,010-223436,510,SINGLE_FAMILY,LIKELY_OWNER,WAGNER NANCY LYNN,,1994,3,2,0,7,1,299800.00,4709.66,0,08/10/2021,MATCHED
555,WINNARD DR,,COLUMBUS,OH,43213,39.968104,-82.8352592,010-223435,510,SINGLE_FAMILY,OWNER_OCCUPIED,SCHEIDERER HAROLD A,Y,1994,3,2,0,6,1,303300.00,4324.58,190000,06/06/2001,MATCHED
563,WINNARD DR,,COLUMBUS,OH,43213,39.9679677,-82.8352886,010-223434,510,SINGLE_FAMILY,LIKELY_OWNER,MILLIGAN CAROL L,,1993,3,2,1,7,1,324100.00,5091.12,222000,05/02/2005,MATCHED
566,WINNARD DR,,COLUMBUS,OH,43213,39.967668,-82.8348056,010-223441,640,EXEMPT,UNKNOWN,CITY OF COLUMBUS,,,0,0,0,0,0,0.00,0,0,01/21/1999,MATCHED
571,WINNARD DR,,COLUMBUS,OH,43213,39.9677707,-82.8352981,010-223433,510,SINGLE_FAMILY,LIKELY_OWNER,CARTY KEVIN F,,1994,3,2,0,6,1,322900.00,5072.28,223000,01/15/2020,MATCHED
4953,WINSLOW DR,,WHITEHALL,OH,43213,39.9612272,-82.8657647,090-003514,510,SINGLE_FAMILY,LIKELY_OWNER,ZHEN-LI BAO YOU,,1954,3,1,0,5,1,159000.00,2432.76,0,05/21/2024,MATCHED
4963,WINSLOW DR,,WHITEHALL,OH,43213,39.9612203,-82.8654422,090-003515,510,SINGLE_FAMILY,OWNER_OCCUPIED,SMALLWOOD PAULINE M,Y,1954,3,1,0,5,1,157200.00,1977.24,0,02/08/2012,MATCHED
4970,WINSLOW DR,,WHITEHALL,OH,43213,39.9615336,-82.8652361,090-003579,510,SINGLE_FAMILY,LIKELY_RENTAL,IHR BORROWER II LLC,,1954,4,1,0,6,1,142400.00,2231.06,0,03/04/2015,MATCHED
4971,WINSLOW DR,,WHITEHALL,OH,43213,39.961208,-82.8652776,090-003516,510,SINGLE_FAMILY,LIKELY_RENTAL,LA PERLA REALTY LLC,,1954,3,1,0,6,1,161200.00,2526.04,175000,04/05/2022,MATCHED
4978,WINSLOW DR,,WHITEHALL,OH,43213,39.9615215,-82.8649305,090-003578,500,RESIDENTIAL_VACANT,LIKELY_RENTAL,WHITEHALL COMMUNITY IMPROVEMENT CORPORATION,,,0,0,0,0,0,42800.00,670.56,0,05/22/2024,MATCHED
4979,WINSLOW DR,,WHITEHALL,OH,43213,39.961188,-82.8650661,090-003517,510,SINGLE_FAMILY,LIKELY_RENTAL,REISDORF KEVIN A,,1954,3,1,0,5,1,132100.00,2069.9,0,01/13/2023,MATCHED
4986,WINSLOW DR,,WHITEHALL,OH,43213,39.9614989,-82.8647355,090-003577,510,SINGLE_FAMILY,LIKELY_RENTAL,4986 WINSLOW LLC,,1954,3,1,0,5,1,155800.00,2441.44,45000,02/09/2010,MATCHED
4987,WINSLOW DR,,WHITEHALL,OH,43213,39.9611551,-82.8648309,090-003518,510,SINGLE_FAMILY,OWNER_OCCUPIED,GOGOLIN RONALD W TR,Y,1954,3,1,0,6,1,157000.00,1974.18,0,01/03/2001,MATCHED
4995,WINSLOW DR,,WHITEHALL,OH,43213,39.9611404,-82.8645963,090-003519,510,SINGLE_FAMILY,LIKELY_OWNER,BORING JUSTIN K,,1954,3,1,0,5,1,141800.00,2170.04,61900,04/06/1999,MATCHED
4996,WINSLOW DR,,WHITEHALL,OH,43213,39.9615098,-82.8645546,090-003576,510,SINGLE_FAMILY,LIKELY_OWNER,FULTZ MARCIA,,1954,3,1,0,6,1,190600.00,2916.26,128000,12/18/2020,MATCHED
5001,WINSLOW DR,,WHITEHALL,OH,43213,39.9611308,-82.864314,090-003520,510,SINGLE_FAMILY,LIKELY_OWNER,GRABOVICH CHRISTINA M,,1954,3,1,0,5,1,157100.00,2403.92,0,05/16/2000,MATCHED
5002,WINSLOW DR,,WHITEHALL,OH,43213,39.961485,-82.8642423,090-003575,510,SINGLE_FAMILY,LIKELY_OWNER,HARRIS DONNA K,,1954,4,1,0,6,1,153800.00,2353.22,0,12/04/2002,MATCHED
5009,WINSLOW DR,,WHITEHALL,OH,43213,39.9611315,-82.8641129,090-003521,510,SINGLE_FAMILY,LIKELY_RENTAL,FUENTES JOSE,,1954,3,1,0,6,1,179800.00,2817.44,140100,04/01/2021,MATCHED
5012,WINSLOW DR,,WHITEHALL,OH,43213,39.9614805,-82.8640407,090-003574,510,SINGLE_FAMILY,OWNER_OCCUPIED,BAILES WILLIAM J,Y,1954,4,1,0,6,1,140300.00,1718.46,0,08/24/2009,MATCHED
5017,WINSLOW DR,,WHITEHALL,OH,43213,39.961109,-82.8638845,090-003522,510,SINGLE_FAMILY,OWNER_OCCUPIED,SCHOENBERGER GLENNA L,Y,1954,3,1,0,5,1,145500.00,1798.02,57900,04/07/1998,MATCHED
5020,WINSLOW DR,,WHITEHALL,OH,43213,39.9614733,-82.8638262,090-003573,510,SINGLE_FAMILY,LIKELY_RENTAL,5020 WINSLOW LLC,,1953,3,1,0,6,1,152600.00,2391.3,45000,09/24/2009,MATCHED
5025,WINSLOW DR,,WHITEHALL,OH,43213,39.9611045,-82.8636931,090-003523,510,SINGLE_FAMILY,LIKELY_RENTAL,BTEAM INVESTMENTS LLC,,1954,4,1,0,7,1,123200.00,1930.24,55500,07/24/2018,MATCHED
5028,WINSLOW DR,,WHITEHALL,OH,43213,39.9614534,-82.8636076,090-003572,510,SINGLE_FAMILY,LIKELY_OWNER,CHAMBERS LAURENCE M,,1954,3,2,0,5,1,163200.00,2497.48,60000,07/14/2016,MATCHED
5033,WINSLOW DR,,WHITEHALL,OH,43213,39.9610949,-82.8634581,090-003524,510,SINGLE_FAMILY,UNKNOWN,GALVAN AGRIPINA,,1954,4,1,0,6,1,148100.00,2266.2,41473,09/03/1993,MATCHED
5036,WINSLOW DR,,WHITEHALL,OH,43213,39.9614515,-82.8633864,090-003571,510,SINGLE_FAMILY,LIKELY_RENTAL,AMMAR MOHAMMED GHIATH,,1950,3,1,0,5,1,130000.00,2037.22,34100,09/14/2016,MATCHED
5041,WINSLOW DR,,WHITEHALL,OH,43213,39.9611007,-82.8632334,090-003525,510,SINGLE_FAMILY,OWNER_OCCUPIED,BISER VIRGINIA L,Y,1954,3,1,0,5,1,163500.00,2073.42,0,06/02/2025,MATCHED
5044,WINSLOW DR,,WHITEHALL,OH,43213,39.9614341,-82.8631847,090-003570,510,SINGLE_FAMILY,OWNER_OCCUPIED,KUHN LODEANIA M,Y,1954,4,1,0,6,1,184800.00,2399.52,118000,09/11/2019,MATCHED
5049,WINSLOW DR,,WHITEHALL,OH,43213,39.9610729,-82.8630352,090-003526,510,SINGLE_FAMILY,OWNER_OCCUPIED,BELL KEITH A,Y,1954,3,1,0,5,1,137900.00,1681.72,0,06/05/2014,MATCHED
5052,WINSLOW DR,,WHITEHALL,OH,43213,39.9614217,-82.862963,090-003569,510,SINGLE_FAMILY,LIKELY_RENTAL,5052 WINSLOW LLC,,1954,3,1,0,5,1,139800.00,2190.76,0,03/21/2008,MATCHED
5057,WINSLOW DR,,WHITEHALL,OH,43213,39.9610554,-82.8628438,090-003527,510,SINGLE_FAMILY,LIKELY_OWNER,RODRIGUEZ MERCEDES,,1952,3,1,0,6,1,139000.00,2127.2,0,04/07/2015,MATCHED
5060,WINSLOW DR,,WHITEHALL,OH,43213,39.9614095,-82.8627516,090-003568,510,SINGLE_FAMILY,LIKELY_RENTAL,ASSEFA TIGIST F,,2016,3,2,0,6,1,210200.00,3216.58,113900,11/30/2016,MATCHED
5065,WINSLOW DR,,WHITEHALL,OH,43213,39.9610378,-82.8626556,090-003528,510,SINGLE_FAMILY,LIKELY_RENTAL,THREE POINT INVESTMENTS LLC,,1954,3,1,0,5,1,139900.00,2192.1,0,08/14/2023,MATCHED
5068,WINSLOW DR,,WHITEHALL,OH,43213,39.9613973,-82.8625299,090-003567,510,SINGLE_FAMILY,LIKELY_OWNER,LEWIS SCOTT D,,1955,3,1,0,5,1,143700.00,2251.64,38000,01/30/1995,MATCHED
5076,WINSLOW DR,,WHITEHALL,OH,43213,39.9613877,-82.862322,090-003566,510,SINGLE_FAMILY,OWNER_OCCUPIED,HOLSTEIN BOBBY G,Y,1954,2,1,0,5,1,167200.00,2130.24,0,07/09/1974,MATCHED
5077,WINSLOW DR,,WHITEHALL,OH,43213,39.9610388,-82.86233,090-003529,510,SINGLE_FAMILY,LIKELY_OWNER,WALKER ELIZABETH C,,1976,3,1,0,5,1,151600.00,2319.54,0,03/08/2018,MATCHED
5086,WINSLOW DR,,WHITEHALL,OH,43213,39.9613832,-82.8620469,090-003565,510,SINGLE_FAMILY,OWNER_OCCUPIED,STILES RAYMOND C,Y,1954,2,1,0,5,1,163500.00,2073.42,0,05/19/2010,MATCHED
5096,WINSLOW DR,,WHITEHALL,OH,43213,39.9613634,-82.8617948,090-003564,510,SINGLE_FAMILY,LIKELY_OWNER,KELLY MICHAEL,,1954,3,1,0,6,1,191200.00,2925.44,195000,05/17/2022,MATCHED
5103,WINSLOW DR,,WHITEHALL,OH,43213,39.9609863,-82.8615182,090-003482,510,SINGLE_FAMILY,LIKELY_RENTAL,EQUITY TRUST COMPANY FBO KEITH PEDERSEN IRA,,1954,3,1,0,5,1,138200.00,2165.24,25000,05/26/2009,MATCHED
338,WISHING WELL LN,G30,COLUMBUS,OH,43213,39.9848653,-82.8575328,,,,,,,,,,,,,,,,,UNMATCHED
338,WISHING WELL LN,G29,COLUMBUS,OH,43213,39.9848316,-82.8575267,,,,,,,,,,,,,,,,,UNMATCHED
338,WISHING WELL LN,G36,COLUMBUS,OH,43213,39.9850431,-82.8575596,,,,,,,,,,,,,,,,,UNMATCHED
338,WISHING WELL LN,G34,COLUMBUS,OH,43213,39.984985,-82.8575492,,,,,,,,,,,,,,,,,UNMATCHED
338,WISHING WELL LN,G33,COLUMBUS,OH,43213,39.9849546,-82.8575467,,,,,,,,,,,,,,,,,UNMATCHED
338,WISHING WELL LN,G32,COLUMBUS,OH,43213,39.9849252,-82.8575421,,,,,,,,,,,,,,,,,UNMATCHED
338,WISHING WELL LN,G31,COLUMBUS,OH,43213,39.9848957,-82.8575374,,,,,,,,,,,,,,,,,UNMATCHED
338,WISHING WELL LN,G35,COLUMBUS,OH,43213,39.9850127,-82.8575549,,,,,,,,,,,,,,,,,UNMATCHED
358,WISHING WELL LN,G37,COLUMBUS,OH,43213,39.9851187,-82.8575756,,,,,,,,,,,,,,,,,UNMATCHED
358,WISHING WELL LN,G38,COLUMBUS,OH,43213,39.985148,-82.8575849,,,,,,,,,,,,,,,,,UNMATCHED
358,WISHING WELL LN,G44,COLUMBUS,OH,43213,39.9853213,-82.8576264,,,,,,,,,,,,,,,,,UNMATCHED
358,WISHING WELL LN,G43,COLUMBUS,OH,43213,39.9852936,-82.8576184,,,,,,,,,,,,,,,,,UNMATCHED
358,WISHING WELL LN,G39,COLUMBUS,OH,43213,39.9851731,-82.8575918,,,,,,,,,,,,,,,,,UNMATCHED
358,WISHING WELL LN,G42,COLUMBUS,OH,43213,39.9852632,-82.8576115,,,,,,,,,,,,,,,,,UNMATCHED
358,WISHING WELL LN,G41,COLUMBUS,OH,43213,39.9852312,-82.8576057,,,,,,,,,,,,,,,,,UNMATCHED
358,WISHING WELL LN,G40,COLUMBUS,OH,43213,39.9852043,-82.8575988,,,,,,,,,,,,,,,,,UNMATCHED
360,WISHING WELL LN,,COLUMBUS,OH,43213,39.9855829,-82.8576567,010-244398,553,APARTMENT,UNKNOWN,NORMANDY PROPERTIES LP,,1998,1,1,0,3,1,63500.00,1018.76,2830000,06/17/1999,MATCHED
361,WISHING WELL LN,,COLUMBUS,OH,43213,39.9849064,-82.8578145,010-244294,553,APARTMENT,LIKELY_RENTAL,NORMANDY PROPERTIES LP,,1998,2,2,0,4,1,84900.00,1362.02,2830000,06/17/1999,MATCHED
362,WISHING WELL LN,,COLUMBUS,OH,43213,39.985618,-82.8577048,010-244399,553,APARTMENT,UNKNOWN,NORMANDY PROPERTIES LP,,1998,1,1,0,3,1,63500.00,1018.76,2830000,06/17/1999,MATCHED
363,WISHING WELL LN,,COLUMBUS,OH,43213,39.9849164,-82.857863,010-244295,553,APARTMENT,LIKELY_RENTAL,NORMANDY PROPERTIES LP,,1998,2,2,0,4,1,84900.00,1362.02,2830000,06/17/1999,MATCHED
364,WISHING WELL LN,,COLUMBUS,OH,43213,39.9856045,-82.857749,010-244400,553,APARTMENT,UNKNOWN,NORMANDY PROPERTIES LP,,1998,2,1,0,4,1,84900.00,1362.02,2830000,06/17/1999,MATCHED
365,WISHING WELL LN,,COLUMBUS,OH,43213,39.9849734,-82.8578723,010-244296,553,APARTMENT,LIKELY_RENTAL,NORMANDY PROPERTIES LP,,1998,2,2,0,4,1,84900.00,1362.02,2830000,06/17/1999,MATCHED
366,WISHING WELL LN,,COLUMBUS,OH,43213,39.9855673,-82.8577622,010-244401,553,APARTMENT,UNKNOWN,NORMANDY PROPERTIES LP,,1998,2,1,0,4,1,84900.00,1362.02,2830000,06/17/1999,MATCHED
367,WISHING WELL LN,,COLUMBUS,OH,43213,39.9849962,-82.8578353,010-244297,553,APARTMENT,LIKELY_RENTAL,NORMANDY PROPERTIES LP,,1998,2,2,0,4,1,84900.00,1362.02,2830000,06/17/1999,MATCHED
370,WISHING WELL LN,,COLUMBUS,OH,43213,39.9855465,-82.8579221,010-244402,553,APARTMENT,UNKNOWN,NORMANDY PROPERTIES LP,,1998,2,1,0,4,1,84900.00,1362.02,2830000,06/17/1999,MATCHED
371,WISHING WELL LN,,COLUMBUS,OH,43213,39.9851348,-82.857869,010-244298,551,APARTMENT,LIKELY_RENTAL,NORMANDY PROPERTIES LLC,,1998,2,2,0,4,1,84900.00,1362.02,0,11/18/2016,MATCHED
372,WISHING WELL LN,,COLUMBUS,OH,43213,39.9855755,-82.8579602,010-244403,553,APARTMENT,UNKNOWN,NORMANDY PROPERTIES LP,,1998,2,1,0,4,1,84900.00,1362.02,2830000,06/17/1999,MATCHED
373,WISHING WELL LN,,COLUMBUS,OH,43213,39.9851453,-82.8579133,010-244299,551,APARTMENT,LIKELY_RENTAL,NORMANDY PROPERTIES LLC,,1998,2,2,0,4,1,84900.00,1362.02,0,11/18/2016,MATCHED
374,WISHING WELL LN,,COLUMBUS,OH,43213,39.9855731,-82.8580096,010-244404,553,APARTMENT,UNKNOWN,NORMANDY PROPERTIES LP,,1998,1,1,0,3,1,63500.00,1018.76,2830000,06/17/1999,MATCHED
375,WISHING WELL LN,,COLUMBUS,OH,43213,39.9851893,-82.8579163,010-244300,551,APARTMENT,LIKELY_RENTAL,NORMANDY PROPERTIES LLC,,1998,2,2,0,4,1,84900.00,1362.02,0,11/18/2016,MATCHED
376,WISHING WELL LN,,COLUMBUS,OH,43213,39.9855443,-82.8580047,010-244405,553,APARTMENT,UNKNOWN,NORMANDY PROPERTIES LP,,1998,1,1,0,3,1,63500.00,1018.76,2830000,06/17/1999,MATCHED
377,WISHING WELL LN,,COLUMBUS,OH,43213,39.9852217,-82.857886,010-244301,551,APARTMENT,LIKELY_RENTAL,NORMANDY PROPERTIES LLC,,1998,2,2,0,4,1,84900.00,1362.02,0,11/18/2016,MATCHED
399,WOLFE AVE,,WHITEHALL,OH,43213,39.9666588,-82.8844215,090-005945,510,SINGLE_FAMILY,LIKELY_RENTAL,BASIC PROPERTY MANAGEMENT LLC,,1955,3,1,0,6,1,140500.00,2201.5,0,08/20/2019,MATCHED
400,WOLFE AVE,,WHITEHALL,OH,43213,39.9666965,-82.8839655,090-006014,510,SINGLE_FAMILY,LIKELY_RENTAL,BASIC PROPERTY MANAGEMENT LLC,,1955,3,1,0,6,1,115000.00,1801.76,0,08/20/2019,MATCHED
408,WOLFE AVE,,WHITEHALL,OH,43213,39.9665084,-82.8838333,090-006013,510,SINGLE_FAMILY,LIKELY_OWNER,BLACKBURN ANTHONY T,,1955,3,1,1,5,1,208500.00,3190.38,140000,10/03/2019,MATCHED
415,WOLFE AVE,,WHITEHALL,OH,43213,39.9662816,-82.8844364,090-005943,510,SINGLE_FAMILY,OWNER_OCCUPIED,MAY MICHAEL J,Y,1955,3,1,0,6,1,166900.00,2125.44,45000,06/15/1984,MATCHED
423,WOLFE AVE,,WHITEHALL,OH,43213,39.9661317,-82.8844725,090-005942,510,SINGLE_FAMILY,LIKELY_OWNER,MILLER JIMMY A SR,,1957,3,2,0,5,1,184400.00,2821.4,70000,06/19/1996,MATCHED
424,WOLFE AVE,,WHITEHALL,OH,43213,39.9660688,-82.8839919,090-006015,510,SINGLE_FAMILY,LIKELY_OWNER,HUNDLEY JON M,,1955,3,1,0,6,1,171800.00,2628.62,63000,01/14/2015,MATCHED
431,WOLFE AVE,,WHITEHALL,OH,43213,39.965964,-82.884448,090-005941,510,SINGLE_FAMILY,LIKELY_OWNER,AGUILAR ISRAEL,,1955,3,1,0,5,1,169700.00,2596.72,0,01/30/2015,MATCHED
440,WOLFE AVE,,WHITEHALL,OH,43213,39.9657123,-82.8840238,090-006039,510,SINGLE_FAMILY,LIKELY_RENTAL,WELLMAN DAVID M,,1955,3,1,0,6,1,161500.00,2530.52,40000,08/18/2014,MATCHED
441,WOLFE AVE,,WHITEHALL,OH,43213,39.9657398,-82.884445,090-005940,510,SINGLE_FAMILY,OWNER_OCCUPIED,GOGOL LINDA S,Y,1955,3,1,0,5,1,178700.00,2306,0,10/12/2018,MATCHED
5550,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9693332,-82.851165,,,,,,,,,,,,,,,,,UNMATCHED
5560,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9684676,-82.8514532,,,,,,,,,,,,,,,,,UNMATCHED
5565,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9678182,-82.8510289,,,,,,,,,,,,,,,,,UNMATCHED
5595,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.96785,-82.8505153,,,,,,,,,,,,,,,,,UNMATCHED
5600,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9684966,-82.8509324,010-041676,510,SINGLE_FAMILY,LIKELY_RENTAL,HARDIN SHANNON G,,1967,5,3,1,9,1,463900.00,7287.08,520000,04/19/2022,MATCHED
5609,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9677055,-82.8501756,,,,,,,,,,,,,,,,,UNMATCHED
5610,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9684844,-82.8504043,,,,,,,,,,,,,,,,,UNMATCHED
5617,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9675334,-82.8499072,,,,,,,,,,,,,,,,,UNMATCHED
5620,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9683157,-82.8499075,,,,,,,,,,,,,,,,,UNMATCHED
5625,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9673336,-82.849685,,,,,,,,,,,,,,,,,UNMATCHED
5630,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9680893,-82.8494462,,,,,,,,,,,,,,,,,UNMATCHED
5637,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9670655,-82.8493697,,,,,,,,,,,,,,,,,UNMATCHED
5640,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.967827,-82.849031,,,,,,,,,,,,,,,,,UNMATCHED
5650,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9675503,-82.8488227,,,,,,,,,,,,,,,,,UNMATCHED
5666,WOOD RIDGE DR,,COLUMBUS,OH,43213,39.9673509,-82.8484756,,,,,,,,,,,,,,,,,UNMATCHED
44,WOODCLIFF CT,,WHITEHALL,OH,43213,39.9773588,-82.8706016,,,,,,,,,,,,,,,,,UNMATCHED
44,WOODCLIFF CT,UNIT C,WHITEHALL,OH,43213,39.9772029,-82.8708929,,,,,,,,,,,,,,,,,UNMATCHED
44,WOODCLIFF CT,UNIT D,WHITEHALL,OH,43213,39.9772029,-82.8708965,,,,,,,,,,,,,,,,,UNMATCHED
44,WOODCLIFF CT,UNIT B,WHITEHALL,OH,43213,39.9772357,-82.8710911,,,,,,,,,,,,,,,,,UNMATCHED
44,WOODCLIFF CT,UNIT A,WHITEHALL,OH,43213,39.9772407,-82.8711549,,,,,,,,,,,,,,,,,UNMATCHED
28,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9770256,-82.8714156,,,,,,,,,,,,,,,,,UNMATCHED
29,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9769853,-82.8719024,,,,,,,,,,,,,,,,,UNMATCHED
30,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9770256,-82.8714125,,,,,,,,,,,,,,,,,UNMATCHED
31,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9770317,-82.8719094,,,,,,,,,,,,,,,,,UNMATCHED
35,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9771532,-82.8718998,,,,,,,,,,,,,,,,,UNMATCHED
36,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9771804,-82.8714334,,,,,,,,,,,,,,,,,UNMATCHED
37,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9771892,-82.8719035,,,,,,,,,,,,,,,,,UNMATCHED
38,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9772244,-82.8714336,,,,,,,,,,,,,,,,,UNMATCHED
45,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9773366,-82.8719177,,,,,,,,,,,,,,,,,UNMATCHED
47,WOODCLIFF DR,,WHITEHALL,OH,43213,39.977358,-82.8719213,,,,,,,,,,,,,,,,,UNMATCHED
53,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9775094,-82.871969,,,,,,,,,,,,,,,,,UNMATCHED
54,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9775393,-82.8714991,,,,,,,,,,,,,,,,,UNMATCHED
55,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9775068,-82.871969,,,,,,,,,,,,,,,,,UNMATCHED
56,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9775935,-82.8715029,,,,,,,,,,,,,,,,,UNMATCHED
61,WOODCLIFF DR,,WHITEHALL,OH,43213,39.977654,-82.8719832,,,,,,,,,,,,,,,,,UNMATCHED
62,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9777304,-82.8715135,,,,,,,,,,,,,,,,,UNMATCHED
63,WOODCLIFF DR,,WHITEHALL,OH,43213,39.977685,-82.8719865,,,,,,,,,,,,,,,,,UNMATCHED
64,WOODCLIFF DR,,WHITEHALL,OH,43213,39.977733,-82.8715104,,,,,,,,,,,,,,,,,UNMATCHED
69,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9778426,-82.8719574,,,,,,,,,,,,,,,,,UNMATCHED
70,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9779008,-82.871501,,,,,,,,,,,,,,,,,UNMATCHED
71,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9778641,-82.8719576,,,,,,,,,,,,,,,,,UNMATCHED
72,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9779142,-82.8715011,,,,,,,,,,,,,,,,,UNMATCHED
77,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9780336,-82.872012,,,,,,,,,,,,,,,,,UNMATCHED
79,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9780523,-82.8720121,,,,,,,,,,,,,,,,,UNMATCHED
80,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9780609,-82.8714916,,,,,,,,,,,,,,,,,UNMATCHED
82,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9780584,-82.8714885,,,,,,,,,,,,,,,,,UNMATCHED
83,WOODCLIFF DR,,WHITEHALL,OH,43213,39.978155,-82.8719591,,,,,,,,,,,,,,,,,UNMATCHED
85,WOODCLIFF DR,,WHITEHALL,OH,43213,39.978199,-82.8719491,,,,,,,,,,,,,,,,,UNMATCHED
88,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9781878,-82.8714053,,,,,,,,,,,,,,,,,UNMATCHED
90,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9782369,-82.871402,,,,,,,,,,,,,,,,,UNMATCHED
91,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9783514,-82.8719298,,,,,,,,,,,,,,,,,UNMATCHED
93,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9783928,-82.8719198,,,,,,,,,,,,,,,,,UNMATCHED
98,WOODCLIFF DR,,WHITEHALL,OH,43213,39.978384,-82.8714465,,,,,,,,,,,,,,,,,UNMATCHED
99,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9785194,-82.8719205,,,,,,,,,,,,,,,,,UNMATCHED
100,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9784254,-82.8714267,,,,,,,,,,,,,,,,,UNMATCHED
101,WOODCLIFF DR,,WHITEHALL,OH,43213,39.9785168,-82.8719205,,,,,,,,,,,,,,,,,UNMATCHED
105,WOODCLIFF DR,,WHITEHALL,OH,43213,39.978708,-82.8718644,,,,,,,,,,,,,,,,,UNMATCHED
106,WOODCLIFF DR,UNIT C,WHITEHALL,OH,43213,39.9783545,-82.870933,,,,,,,,,,,,,,,,,UNMATCHED
