number,street,unit,city,region,postcode,latitude,longitude,parcel_id,land_use_code,land_use_type,occupancy,owner_name,homestead,year_built,bedrooms,bathrooms,half_baths,rooms,air_conditioning,appraised_value,annual_tax,sale_price,sale_date,match_status
6929,BENNELL DR,,COLUMBUS,OH,43068,39.9180238,-82.8139623,530-213956,510,SINGLE_FAMILY,LIKELY_OWNER,HANDLEY JEAN M,,1991,3,1,1,6,1,232700.00,3453.66,0,02/02/2016,MATCHED
7032,POLPIS RD,,COLUMBUS,OH,43068,39.9783992,-82.8137973,010-323449,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,1,1,0,4,1,98700.00,1583.36,0,01/11/2024,MATCHED
2848,BANNON CT,,COLUMBUS,OH,43068,39.9257666,-82.8123182,530-206433,510,SINGLE_FAMILY,LIKELY_RENTAL,CONREX RESIDENTIAL PROPERTY GROUP 2013-4 OPERATING COMPANY LLC,,1985,3,1,1,6,1,176900.00,2687.5,0,02/04/2016,MATCHED
2978,AMBARWENT RD,,COLUMBUS,OH,43068,39.9230352,-82.8114853,,,,,,,,,,,,,,,,,UNMATCHED
7024,BRYEMAR DR,,COLUMBUS,OH,43068,39.9211815,-82.8106832,,,,,,,,,,,,,,,,,UNMATCHED
2575,BRENTWOOD LAKE DR,,COLUMBUS,OH,43068,39.9299235,-82.8104379,,,,,,,,,,,,,,,,,UNMATCHED
7153,AUSTRIAN WAY,,COLUMBUS,OH,43068,39.9811275,-82.8108621,,,,,,,,,,,,,,,,,UNMATCHED
2750,JOHN STEVEN WAY,,COLUMBUS,OH,43068,39.9270663,-82.8078382,,,,,,,,,,,,,,,,,UNMATCHED
3239,BELLOWIND DR,,COLUMBUS,OH,43068,39.9188629,-82.8071489,,,,,,,,,,,,,,,,,UNMATCHED
163,SANDRALA DR,,COLUMBUS,OH,43068,39.9803527,-82.8058986,550-291439,550,APARTMENT_4PLUS,OWNER_OCCUPIED,BARNES EMMA,Y,2012,2,2,0,6,1,1600.00,3015.62,138463,06/18/2013,MATCHED
7229,CANDLESTONE DR,,COLUMBUS,OH,43068,39.9137436,-82.8051614,,,,,,,,,,,,,,,,,UNMATCHED
7447,BROOKE BLVD,,COLUMBUS,OH,43068,39.929681,-82.8046333,,,,,,,,,,,,,,,,,UNMATCHED
3446,BAYSPIRIT CT,,COLUMBUS,OH,43068,39.9145489,-82.8039396,,,,,,,,,,,,,,,,,UNMATCHED
2805,JONATHAN PARK WAY,,COLUMBUS,OH,43068,39.9278146,-82.8019493,,,,,,,,,,,,,,,,,UNMATCHED
7499,WOODLAND TRACE DR,,COLUMBUS,OH,43068,39.9275407,-82.7996545,,,,,,,,,,,,,,,,,UNMATCHED
2766,BRICE RD,,COLUMBUS,OH,43068,39.924952,-82.8293122,,,,,,,,,,,,,,,,,UNMATCHED
6430,TEAPOT LN,,COLUMBUS,OH,43068,39.9241503,-82.8283635,530-173720,510,SINGLE_FAMILY,LIKELY_OWNER,BROOKS TAYLOR L,,1978,2,1,1,5,1,208700.00,3097.48,139000,08/30/2018,MATCHED
2880,TEAPOT CT,,COLUMBUS,OH,43068,39.9230545,-82.8278868,530-173769,510,SINGLE_FAMILY,LIKELY_OWNER,STEWART CALVIN,,1979,3,1,1,6,1,186600.00,2769.28,191000,06/06/2022,MATCHED
6416,BORR AVE,,COLUMBUS,OH,43068,39.9626052,-82.8272752,550-153848,510,SINGLE_FAMILY,LIKELY_RENTAL,RS XII COLUMBUS OWNER 1 LP,,1969,3,2,0,6,1,286900.00,4198.22,210000,10/21/2021,MATCHED
2917,UNITED CT,,COLUMBUS,OH,43068,39.9227677,-82.8257857,530-172013,520,TWO_FAMILY,UNKNOWN,JAMES CHARON M,,1991,6,2,2,12,1,287300.00,4314.24,153500,08/15/2008,MATCHED
6407,NORFOLK DR,,COLUMBUS,OH,43068,39.9583831,-82.8262851,010-135651,510,SINGLE_FAMILY,OWNER_OCCUPIED,CORDER GLORIA Y,Y,1963,3,2,1,7,1,197100.00,2656.4,124900,11/22/2006,MATCHED
6420,NORFOLK DR,,COLUMBUS,OH,43068,39.9589164,-82.8260379,010-135599,510,SINGLE_FAMILY,LIKELY_OWNER,STAHL KAREN J,,1964,3,2,1,7,1,238700.00,3749.68,0,03/08/2007,MATCHED
6463,BALSAM DR,,COLUMBUS,OH,43068,39.9601585,-82.8255835,550-137025,510,SINGLE_FAMILY,LIKELY_OWNER,MEADE CLYDE JR,,1965,3,1,1,5,1,188400.00,2686.46,112000,06/03/2002,MATCHED
6458,RED COACH LN,,COLUMBUS,OH,43068,39.9634125,-82.8262052,550-143463,510,SINGLE_FAMILY,OWNER_OCCUPIED,WILSON DAVID A,Y,1966,3,1,1,5,1,223200.00,2783.02,102000,10/02/2002,MATCHED
2845,LIBERTY BELL LN,,COLUMBUS,OH,43068,39.9243578,-82.8248561,530-170514,510,SINGLE_FAMILY,OWNER_OCCUPIED,WILSON RICHARDO E,Y,1978,3,2,0,7,1,244500.00,3213.24,59200,04/29/2008,MATCHED
6534,DELAWARE CROSSING ST,,COLUMBUS,OH,43068,39.9267271,-82.8249828,,,,,,,,,,,,,,,,,UNMATCHED
115,ROSEBROOK CT,,COLUMBUS,OH,43068,39.9792171,-82.8253794,,,,,,,,,,,,,,,,,UNMATCHED
133,ROSEBROOK CT,,COLUMBUS,OH,43068,39.9788952,-82.8253778,,,,,,,,,,,,,,,,,UNMATCHED
2445,BRICE RD,,COLUMBUS,OH,43068,39.9362853,-82.8308815,010-006289,435,COMMERCIAL,LIKELY_RENTAL,TIM DONUT U S LTD INC,,,0,0,0,0,0,584900.00,15194.8,315000,10/02/1998,MATCHED
3434,BAYSPIRIT CT,,COLUMBUS,OH,43068,39.9148491,-82.8038993,,,,,,,,,,,,,,,,,UNMATCHED
7332,ARBORLEE DR,,COLUMBUS,OH,43068,39.9193102,-82.8040506,,,,,,,,,,,,,,,,,UNMATCHED
7380,COOK FARM DR,,COLUMBUS,OH,43068,39.9203631,-82.8034669,,,,,,,,,,,,,,,,,UNMATCHED
7182,LINDA TRACE,,COLUMBUS,OH,43068,39.925576,-82.803903,,,,,,,,,,,,,,,,,UNMATCHED
2915,TEAPOT CT,,COLUMBUS,OH,43068,39.9225089,-82.8263449,530-173777,510,SINGLE_FAMILY,LIKELY_OWNER,HOUSEHOLDER BRETT,,1978,3,2,1,6,1,241800.00,3588.5,205000,12/18/2020,MATCHED
6426,BORR AVE,,COLUMBUS,OH,43068,39.9625869,-82.8269577,550-153847,510,SINGLE_FAMILY,LIKELY_OWNER,SOZA SAMUEL A III,,1969,3,1,1,6,1,216800.00,3090.96,106000,03/30/2010,MATCHED
2565,JONATHAN PARK WAY,,COLUMBUS,OH,43068,39.9305374,-82.8010635,,,,,,,,,,,,,,,,,UNMATCHED
6488,KINGS CHARTER RD,,COLUMBUS,OH,43068,39.9615519,-82.8250085,550-136936,510,SINGLE_FAMILY,LIKELY_OWNER,OJUEKANMI KOLAWOLE J,,1964,3,2,0,5,1,195800.00,2791.98,124900,10/04/2017,MATCHED
129,ROSEBROOK CT,,COLUMBUS,OH,43068,39.9790533,-82.8253949,,,,,,,,,,,,,,,,,UNMATCHED
6571,HARSHMAN CT,,COLUMBUS,OH,43068,39.9176475,-82.8233129,,,,,,,,,,,,,,,,,UNMATCHED
6599,HANCOCK CT,,COLUMBUS,OH,43068,39.9244164,-82.8235014,530-170470,510,SINGLE_FAMILY,LIKELY_OWNER,HAYES DEREK,,1978,3,2,1,7,1,239800.00,3558.82,110000,06/08/2004,MATCHED
95,ROSEGATE CT,,COLUMBUS,OH,43068,39.9794192,-82.8239747,,,,,,,,,,,,,,,,,UNMATCHED
6579,BORR AVE,,COLUMBUS,OH,43068,39.9617997,-82.8227372,550-153872,510,SINGLE_FAMILY,LIKELY_OWNER,JONES LISA J,,1970,3,1,1,6,1,221100.00,3152.48,98200,01/27/2009,MATCHED
2755,BRICE RD,,COLUMBUS,OH,43068,39.9240518,-82.8312048,530-216149,435,COMMERCIAL,LIKELY_RENTAL,NADG NNN APP (REY-OH) LP,,,0,0,0,0,0,650000.00,22337,2125000,09/08/2023,MATCHED
2455,BRICE RD,,COLUMBUS,OH,43068,39.9348047,-82.8321725,010-017977,499,COMMERCIAL,LIKELY_RENTAL,NORMAR ENTERPRISES LIMITED LIABILITY COMPANY,,,0,0,0,0,0,428300.00,11126.68,0,04/25/2025,MATCHED
6585,RED COACH LN,,COLUMBUS,OH,43068,39.9626947,-82.8227093,550-143491,510,SINGLE_FAMILY,OWNER_OCCUPIED,EDELMAN STEPHEN I,Y,1965,3,1,1,6,1,238900.00,3007.04,59200,06/24/1986,MATCHED
121,ROSE HILL RD,,COLUMBUS,OH,43068,39.9790863,-82.8231744,,,,,,,,,,,,,,,,,UNMATCHED
3246,HARSHMAN DR,,COLUMBUS,OH,43068,39.9169599,-82.8213804,530-205699,403,COMMERCIAL,LIKELY_RENTAL,AMESBURY APARTMENTS OF COLUMBUS II LLC,,,0,0,0,0,0,2437100.00,49742.18,0,08/17/1998,MATCHED
6300,HILLTOP AVE,,COLUMBUS,OH,43068,39.9706453,-82.8319759,,,,,,,,,,,,,,,,,UNMATCHED
6609,DELAWARE CROSSING ST,,COLUMBUS,OH,43068,39.9262801,-82.8231814,,,,,,,,,,,,,,,,,UNMATCHED
789,BRICE RD,,COLUMBUS,OH,43068,39.9643244,-82.8289886,010-143853,510,SINGLE_FAMILY,LIKELY_RENTAL,QUICK JAMES E,,1972,3,2,1,7,1,278600.00,4376.64,251100,06/08/2021,MATCHED
6448,MOUNTAINEER TRAIL CT,,COLUMBUS,OH,43068,39.9258551,-82.8274017,,,,,,,,,,,,,,,,,UNMATCHED
666,BRICE RD,,COLUMBUS,OH,43068,39.9668391,-82.8279445,010-179414,510,SINGLE_FAMILY,OWNER_OCCUPIED,ROUSCULP JEFFREY A,Y,1981,3,2,1,7,1,302300.00,4308.88,131000,04/05/2012,MATCHED
815,BRICE RD,,COLUMBUS,OH,43068,39.9635998,-82.8289388,010-143851,510,SINGLE_FAMILY,LIKELY_OWNER,GROVES ANGELA J,,1974,3,3,0,7,1,346800.00,5458.52,0,04/29/2015,MATCHED
2829,TANNERY CT,,COLUMBUS,OH,43068,39.9243264,-82.8272484,530-173754,510,SINGLE_FAMILY,LIKELY_OWNER,MONTGOMERY SHERITA L,,1978,4,2,0,6,1,195300.00,2898.62,164000,01/14/2020,MATCHED
766,BRICE RD,,COLUMBUS,OH,43068,39.9648292,-82.8281098,010-143846,510,SINGLE_FAMILY,OWNER_OCCUPIED,REESE JAMES A,Y,1968,3,2,2,8,1,338300.00,4874.36,165000,10/12/2010,MATCHED
953,SUTTON PLACE RD,,COLUMBUS,OH,43068,39.9612507,-82.8267123,550-136928,510,SINGLE_FAMILY,LIKELY_RENTAL,BEDNARSKI SANDRA,,1964,3,1,1,6,1,212700.00,3032.7,123000,07/31/2003,MATCHED
3000,HARTNEY CT,,COLUMBUS,OH,43068,39.9210048,-82.825254,,,,,,,,,,,,,,,,,UNMATCHED
2901,UNITED CT,,COLUMBUS,OH,43068,39.9231253,-82.826035,530-172011,520,TWO_FAMILY,LIKELY_RENTAL,MILOSEVSKI GEORGIE,,1978,4,2,0,10,1,225900.00,3431.84,107500,10/04/2001,MATCHED
6479,RED COACH LN,,COLUMBUS,OH,43068,39.9628624,-82.825589,550-143479,510,SINGLE_FAMILY,LIKELY_OWNER,WISE RYAN,,1965,3,1,1,7,1,228400.00,3256.34,252500,01/19/2022,MATCHED
6544,ROSEBROOK LN,,COLUMBUS,OH,43068,39.9799133,-82.824512,,,,,,,,,,,,,,,,,UNMATCHED
94,ROSEBROOK CT,,COLUMBUS,OH,43068,39.9794489,-82.8244975,,,,,,,,,,,,,,,,,UNMATCHED
6600,BENJAMIN DR,,COLUMBUS,OH,43068,39.9256796,-82.8233433,530-170446,510,SINGLE_FAMILY,OWNER_OCCUPIED,SHREFFLER TERRY L,Y,1977,3,1,1,7,1,174900.00,2180.32,0,12/01/1998,MATCHED
6511,BALSAM DR,,COLUMBUS,OH,43068,39.9600962,-82.8242954,550-137019,510,SINGLE_FAMILY,LIKELY_RENTAL,WESTLING ALYSSA,,1964,3,1,0,5,1,184900.00,2636.36,109700,12/22/2015,MATCHED
109,ROSEGATE CT,,COLUMBUS,OH,43068,39.9792489,-82.8239883,,,,,,,,,,,,,,,,,UNMATCHED
6550,ROSEBROOK LN,,COLUMBUS,OH,43068,39.9799236,-82.8242608,,,,,,,,,,,,,,,,,UNMATCHED
6619,HARSHMAN CT,,COLUMBUS,OH,43068,39.9176788,-82.8226695,,,,,,,,,,,,,,,,,UNMATCHED
6617,HARSHMAN CT,,COLUMBUS,OH,43068,39.9176459,-82.8225969,,,,,,,,,,,,,,,,,UNMATCHED
6615,HARSHMAN CT,,COLUMBUS,OH,43068,39.9176127,-82.8225211,,,,,,,,,,,,,,,,,UNMATCHED
3029,DEEPWOOD DR,,COLUMBUS,OH,43068,39.921185,-82.8216181,530-177934,510,SINGLE_FAMILY,LIKELY_RENTAL,XINIXADA XIVIDA LTD,,1978,3,1,1,6,1,194900.00,2960.92,85000,02/15/2013,MATCHED
6628,RED COACH LN,,COLUMBUS,OH,43068,39.9631865,-82.8215771,550-143443,510,SINGLE_FAMILY,LIKELY_OWNER,STEVENS CHARLES M III,,1965,3,2,0,5,1,210700.00,3004.2,106900,03/01/2004,MATCHED
3211,HADDINGTON DR,,COLUMBUS,OH,43068,39.9178176,-82.8202585,,,,,,,,,,,,,,,,,UNMATCHED
6682,BLAKELY CT,,COLUMBUS,OH,43068,39.9197684,-82.820649,530-183382,510,SINGLE_FAMILY,LIKELY_OWNER,HOLLIDAY DEVONA,,1980,3,1,1,7,1,198000.00,2938.88,0,11/29/2011,MATCHED
6714,DEEPWOOD DR,,COLUMBUS,OH,43068,39.9206809,-82.8202396,530-177944,510,SINGLE_FAMILY,LIKELY_RENTAL,NWABUNIKE JANELLE M,,1979,3,1,1,7,1,194900.00,2892.68,145000,12/20/2018,MATCHED
6772,MOREHAMPTON CT,,COLUMBUS,OH,43068,39.9158574,-82.8193119,,,,,,,,,,,,,,,,,UNMATCHED
6744,CENTENNIAL DR,,COLUMBUS,OH,43068,39.9235461,-82.819529,530-177861,510,SINGLE_FAMILY,LIKELY_OWNER,TINKHAM GEORGE R TR,,1981,3,1,0,6,1,187700.00,2785.82,0,07/13/2007,MATCHED
1008,HUNT VALLEY DR,,COLUMBUS,OH,43068,39.9608433,-82.8201429,550-143511,510,SINGLE_FAMILY,OWNER_OCCUPIED,MILES PATRICIA A,Y,1966,3,2,0,5,1,171000.00,2039.18,0,07/19/2022,MATCHED
6812,BROCKLAND DR,,COLUMBUS,OH,43068,39.9167549,-82.8173623,530-218527,510,SINGLE_FAMILY,LIKELY_OWNER,HAZELL MARK J,,1992,3,2,0,5,1,191200.00,2837.56,0,07/07/2006,MATCHED
2820,SPINNAKER LOOP,,COLUMBUS,OH,43068,39.925746,-82.8164391,,,,,,,,,,,,,,,,,UNMATCHED
6864,POLPIS RD,,COLUMBUS,OH,43068,39.9786336,-82.816471,010-323396,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,2,2,0,5,1,114700.00,1840,0,01/11/2024,MATCHED
6871,BENNELL DR,,COLUMBUS,OH,43068,39.9176634,-82.8154991,530-213965,510,SINGLE_FAMILY,LIKELY_OWNER,LEGESSE SAMUEL,,1992,3,1,1,6,1,242800.00,3603.76,277000,03/26/2025,MATCHED
144,HITHER CREEK LN,,COLUMBUS,OH,43068,39.97983,-82.815645,010-323241,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,1,1,0,3,1,85100.00,1365.22,0,01/11/2024,MATCHED
79,POTTERS SHED DR,,COLUMBUS,OH,43068,39.9808376,-82.8158895,010-249395,550,APARTMENT_4PLUS,OWNER_OCCUPIED,HAWKINS EVELYN F,Y,1999,3,2,0,6,1,181300.00,2408.24,0,11/22/2006,MATCHED
6911,SPINNAKER DR,,COLUMBUS,OH,43068,39.9255,-82.8150481,,,,,,,,,,,,,,,,,UNMATCHED
7058,BENNELL DR,,COLUMBUS,OH,43068,39.9182438,-82.810615,,,,,,,,,,,,,,,,,UNMATCHED
2583,BRENTWOOD LAKE DR,,COLUMBUS,OH,43068,39.9295925,-82.8103765,,,,,,,,,,,,,,,,,UNMATCHED
2553,BRENTWOOD LAKE DR,,COLUMBUS,OH,43068,39.9302181,-82.8102996,,,,,,,,,,,,,,,,,UNMATCHED
7174,REYNOLDS CROSSING DR,,COLUMBUS,OH,43068,39.9808435,-82.810297,,,,,,,,,,,,,,,,,UNMATCHED
2695,JOHN STEVEN WAY,,COLUMBUS,OH,43068,39.9278623,-82.8087025,,,,,,,,,,,,,,,,,UNMATCHED
7201,DEWFALL DR,,COLUMBUS,OH,43068,39.9191693,-82.8075439,,,,,,,,,,,,,,,,,UNMATCHED
2686,JOHN STEVEN WAY,,COLUMBUS,OH,43068,39.927992,-82.8079061,,,,,,,,,,,,,,,,,UNMATCHED
7192,BROOKE BLVD,,COLUMBUS,OH,43068,39.9303706,-82.8075963,,,,,,,,,,,,,,,,,UNMATCHED
7174,BROOKE BLVD,,COLUMBUS,OH,43068,39.93052,-82.8075866,,,,,,,,,,,,,,,,,UNMATCHED
216,SPINOSA ST,,COLUMBUS,OH,43068,39.9788234,-82.8084789,550-289227,510,SINGLE_FAMILY,OWNER_OCCUPIED,ALLEGER KEITH E,Y,2010,3,2,0,6,1,1500.00,2908.88,134542,01/26/2011,MATCHED
7247,FABLEGATE CT,,COLUMBUS,OH,43068,39.9158563,-82.8055568,,,,,,,,,,,,,,,,,UNMATCHED
7259,KENMARE DR,,COLUMBUS,OH,43068,39.9215695,-82.8060077,,,,,,,,,,,,,,,,,UNMATCHED
7373,BROOKE BLVD,,COLUMBUS,OH,43068,39.9295354,-82.8057244,,,,,,,,,,,,,,,,,UNMATCHED
147,SANDRALA DR,,COLUMBUS,OH,43068,39.9806478,-82.8061005,550-289384,550,APARTMENT_4PLUS,OWNER_OCCUPIED,BRANDON LOIS,Y,2010,2,2,0,6,1,3000.00,3134.14,157000,08/05/2015,MATCHED
7306,ARBORLEE DR,,COLUMBUS,OH,43068,39.9194225,-82.8047365,,,,,,,,,,,,,,,,,UNMATCHED
2613,CASTINE WAY,,COLUMBUS,OH,43068,39.9284264,-82.8053349,,,,,,,,,,,,,,,,,UNMATCHED
100,SANDRALA DR,,COLUMBUS,OH,43068,39.9815706,-82.8061639,550-292893,550,APARTMENT_4PLUS,OWNER_OCCUPIED,NYE HUBERT F TR,Y,2013,2,2,0,4,1,1900.00,2873.02,0,08/20/2015,MATCHED
7325,ARBORLEE DR,,COLUMBUS,OH,43068,39.919038,-82.8043042,,,,,,,,,,,,,,,,,UNMATCHED
7430,BROOKE BLVD,,COLUMBUS,OH,43068,39.9301848,-82.8045915,,,,,,,,,,,,,,,,,UNMATCHED
7338,APLIN DR,,COLUMBUS,OH,43068,39.922846,-82.8034523,,,,,,,,,,,,,,,,,UNMATCHED
7360,BENTLEY STATION PL,,COLUMBUS,OH,43068,39.9267811,-82.8022186,,,,,,,,,,,,,,,,,UNMATCHED
2661,JONATHAN PARK WAY,,COLUMBUS,OH,43068,39.929604,-82.8017727,,,,,,,,,,,,,,,,,UNMATCHED
2769,WOOD LEAF LN,,COLUMBUS,OH,43068,39.9276324,-82.8003003,,,,,,,,,,,,,,,,,UNMATCHED
7900,E BROAD ST,,COLUMBUS,OH,43068,39.9857526,-82.7917655,,,,,,,,,,,,,,,,,UNMATCHED
1061,BRICE RD,,COLUMBUS,OH,43068,39.958776,-82.8281562,010-135609,510,SINGLE_FAMILY,LIKELY_OWNER,WEBBER ANTHONY F SR,,1964,3,2,1,6,1,198500.00,3118.22,83000,10/19/1992,MATCHED
698,BRICE RD,,COLUMBUS,OH,43068,39.9661361,-82.8280197,010-179411,510,SINGLE_FAMILY,OWNER_OCCUPIED,FRYE JOSEPH P JR,Y,1979,4,2,1,8,1,309600.00,4423.32,165500,11/18/1999,MATCHED
2898,UNITED CT,,COLUMBUS,OH,43068,39.9234232,-82.825595,530-172017,520,TWO_FAMILY,UNKNOWN,ROBBINS GLEN A,,1979,4,2,0,10,1,230000.00,3493.9,146000,05/15/1991,MATCHED
6480,RED COACH LN,,COLUMBUS,OH,43068,39.9633813,-82.8255701,550-143460,510,SINGLE_FAMILY,LIKELY_OWNER,KNIERIEMEN ELIZABETH,,1966,3,2,1,6,1,238100.00,3394.84,141000,05/26/2016,MATCHED
2873,LIBERTY BELL LN,,COLUMBUS,OH,43068,39.9238736,-82.8242441,530-170510,510,SINGLE_FAMILY,LIKELY_OWNER,CARTER LAURA J,,1977,3,1,1,7,1,199500.00,2960.94,0,01/10/2000,MATCHED
6504,BALSAM DR,,COLUMBUS,OH,43068,39.9606336,-82.8245048,550-136989,510,SINGLE_FAMILY,LIKELY_OWNER,CONRAD SCOTT A,,1960,4,1,1,7,1,187300.00,2670.58,140000,09/29/2021,MATCHED
6567,HARSHMAN CT,,COLUMBUS,OH,43068,39.9175867,-82.8232851,,,,,,,,,,,,,,,,,UNMATCHED
6507,PORTSMOUTH DR,,COLUMBUS,OH,43068,39.957342,-82.8235655,010-135700,510,SINGLE_FAMILY,LIKELY_OWNER,JOSUE AVILES SANDOVAL ERICK,,1963,3,2,1,6,1,237700.00,3733.98,185000,05/17/2021,MATCHED
3132,CARLIN CT,,COLUMBUS,OH,43068,39.9188367,-82.8230298,530-173805,510,SINGLE_FAMILY,LIKELY_OWNER,EVANS JAZZMIN,,1980,4,2,0,6,1,186400.00,2766.32,208000,03/30/2022,MATCHED
6624,BENNELL DR,CATV,COLUMBUS,OH,43068,39.9193329,-82.8222752,,,,,,,,,,,,,,,,,UNMATCHED
3239,HARSHMAN DR,,COLUMBUS,OH,43068,39.9169256,-82.82211,530-205699,403,COMMERCIAL,LIKELY_RENTAL,AMESBURY APARTMENTS OF COLUMBUS II LLC,,,0,0,0,0,0,2437100.00,49742.18,0,08/17/1998,MATCHED
2929,CHATSWORTH WAY,,COLUMBUS,OH,43068,39.9231201,-82.8217341,,,,,,,,,,,,,,,,,UNMATCHED
6701,MOREHAMPTON CT,,COLUMBUS,OH,43068,39.9160974,-82.8208673,,,,,,,,,,,,,,,,,UNMATCHED
3149,HARSHMAN DR,,COLUMBUS,OH,43068,39.9183751,-82.820845,,,,,,,,,,,,,,,,,UNMATCHED
2846,VALCOUR CT,,COLUMBUS,OH,43068,39.9249617,-82.8208726,530-177899,510,SINGLE_FAMILY,LIKELY_OWNER,STOKES BRANDON,,1980,3,1,1,6,1,183700.00,2726.46,167000,10/30/2020,MATCHED
6769,TUSSING RD,,COLUMBUS,OH,43068,39.9266008,-82.8187871,530-206055,552,APARTMENT,LIKELY_RENTAL,HRC PROPERTY DEVELOPMENT LLC,,1985,2,1,1,4,1,78700.00,1195.74,2200000,05/02/2023,MATCHED
2785,SHADWELL DR,,COLUMBUS,OH,43068,39.9265639,-82.8182236,530-215199,403,COMMERCIAL,LIKELY_RENTAL,JEFFERSON COMMONS APT LLC,,,0,0,0,0,0,3145300.00,64196.74,2700000,04/05/2011,MATCHED
6789,TILDON LN,,COLUMBUS,OH,43068,39.9210966,-82.8177814,530-179757,510,SINGLE_FAMILY,LIKELY_RENTAL,YEUNG CHAULING,,1979,4,1,1,6,1,201200.00,3056.84,98100,01/28/2020,MATCHED
6822,METUCHEN PL,,COLUMBUS,OH,43068,39.9219684,-82.8172185,530-192095,510,SINGLE_FAMILY,LIKELY_OWNER,WOLDEMICHAEL TESFAHUN,,1983,3,1,1,6,1,175300.00,2601.8,130000,08/03/2018,MATCHED
2834,ALBEMARLE DR,,COLUMBUS,OH,43068,39.9258497,-82.8173753,530-203799,403,COMMERCIAL,LIKELY_RENTAL,JEFFERSON COMMONS APT LLC,,,0,0,0,0,0,961200.00,19618.94,2700000,04/05/2011,MATCHED
6833,BENNELL DR,,COLUMBUS,OH,43068,39.9173138,-82.8165345,530-213971,510,SINGLE_FAMILY,LIKELY_OWNER,SAMBO SUSAN,,1990,3,1,1,7,1,225400.00,3345.1,145000,08/31/2018,MATCHED
6925,AMERICANA PKWY,,COLUMBUS,OH,43068,39.9292434,-82.8161476,,,,,,,,,,,,,,,,,UNMATCHED
244,SQUAM RD,,COLUMBUS,OH,43068,39.9790202,-82.8166333,010-323291,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,1,1,0,3,1,85100.00,1365.22,0,01/11/2024,MATCHED
245,HITHER CREEK LN,,COLUMBUS,OH,43068,39.9793998,-82.8173737,010-323304,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,2,2,1,5,1,134800.00,2162.18,0,01/11/2024,MATCHED
213,HITHER CREEK LN,,COLUMBUS,OH,43068,39.9796239,-82.8168687,010-323281,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,2,2,1,5,1,134800.00,2162.18,0,01/11/2024,MATCHED
3068,RUMFORD CT,,COLUMBUS,OH,43068,39.9211436,-82.8146227,530-186535,510,SINGLE_FAMILY,LIKELY_OWNER,MILLER EDWARD B,,1984,3,1,0,7,1,204700.00,3038.12,114000,11/03/2003,MATCHED
6935,HUMMOCK POND,,COLUMBUS,OH,43068,39.9790055,-82.8149669,010-323203,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,1,1,0,4,1,98700.00,1583.36,0,01/11/2024,MATCHED
3300,DRAYCOTT CT,,COLUMBUS,OH,43068,39.9167775,-82.8140575,530-224078,510,SINGLE_FAMILY,LIKELY_OWNER,THOMAS CARLA,,1993,3,1,1,6,1,224500.00,3331.94,265000,08/29/2023,MATCHED
57,VILLA CREEK DR,,COLUMBUS,OH,43068,39.9807732,-82.8142927,,,,,,,,,,,,,,,,,UNMATCHED
6976,FINCHLEY DR,,COLUMBUS,OH,43068,39.920347,-82.8127616,530-209505,510,SINGLE_FAMILY,LIKELY_RENTAL,FKH SFR M LP,,1989,3,1,1,6,1,222000.00,3372.8,530000,03/30/2023,MATCHED
6896,IDLELEA DR,,COLUMBUS,OH,43068,39.9174026,-82.8115053,,,,,,,,,,,,,,,,,UNMATCHED
3089,FAYBURROW DR,,COLUMBUS,OH,43068,39.9204338,-82.812106,,,,,,,,,,,,,,,,,UNMATCHED
7108,AUSTRIAN WAY,,COLUMBUS,OH,43068,39.9811463,-82.812054,,,,,,,,,,,,,,,,,UNMATCHED
2565,BRENTWOOD LAKE DR,,COLUMBUS,OH,43068,39.9299339,-82.8104076,,,,,,,,,,,,,,,,,UNMATCHED
7194,RONDEAU DR,,COLUMBUS,OH,43068,39.9802463,-82.8098019,550-276081,510,SINGLE_FAMILY,LIKELY_OWNER,THOMAS EULA V,,2011,3,2,1,6,1,900.00,3968.4,125810,06/01/2011,MATCHED
7100,WINNOW CT,,COLUMBUS,OH,43068,39.9173276,-82.8084627,,,,,,,,,,,,,,,,,UNMATCHED
7161,HASWELL DR,,COLUMBUS,OH,43068,39.9231522,-82.8087702,,,,,,,,,,,,,,,,,UNMATCHED
2653,JOHN STEVEN WAY,,COLUMBUS,OH,43068,39.9283049,-82.808364,,,,,,,,,,,,,,,,,UNMATCHED
2595,JOHN STEVEN WAY,,COLUMBUS,OH,43068,39.9290173,-82.8083096,,,,,,,,,,,,,,,,,UNMATCHED
7191,SERENOA DR,,COLUMBUS,OH,43068,39.9779436,-82.808717,550-289679,510,SINGLE_FAMILY,LIKELY_OWNER,KRATZ REBEKAH G,,2011,4,2,1,7,1,1600.00,4790.42,345000,11/22/2021,MATCHED
